tiempo_respuesta,tamano_paquete,es_ataque
0.5751933032686775,605.0654396007612,0
0.5791031947043047,610.5525932957984,0
0.4090612545205261,618.703030556038,0
0.64027943109361,563.8730222029185,0
0.3598148937207719,385.69950872695165,0
0.558685709380027,663.3431532301096,0
0.7190455625809978,385.3654606981312,0
0.40094636748693113,530.2635465239033,0
0.4433702270397228,424.57241499806423,0
0.5099651365087641,493.58616534070075,0
0.44965243458838006,532.8762410303481,0
0.34493365689338673,532.1357215450273,0
0.5068562974806027,542.1920754235284,0
0.3937696286273895,661.3711269058647,0
0.5473592430635181,545.353430151398,0
0.4080575765766197,475.5843364709351,0
0.6549934405017539,596.4087168288357,0
0.42167467076637627,618.9470488924641,0
0.46779384837943244,377.23921848630073,0
0.581351721736967,559.7400069849858,0
0.3769135683566045,570.1172742310898,0
0.522745993460413,470.2436496640008,0
0.6307142754282429,637.570681331162,0
0.3392516765438772,484.9944412967473,0
0.5184633858532304,512.5576453471542,0
0.5259882794248424,482.69281757161303,0
0.578182287177731,501.5579047581468,0
2.376304928912192,1390.3724913104797,1
0.36795433869157235,355.99491174057056,0
0.5521941565616898,659.4505063224972,0
0.5296984673233186,415.30386516816725,0
0.5250492850345877,400.86076505436927,0
0.5346448209496976,284.6609886396285,0
0.4319975278421509,436.10382523104977,0
2.5232253697161005,1367.6910206592502,1
0.5293072473298681,664.2015160136369,0
0.42856485819736323,600.9817089342635,0
0.6865774511144757,431.18496548222765,0
0.5473832920911788,725.2435805344309,0
0.38086965027973513,598.1765486991594,0
0.565655360863383,467.51686164913775,0
0.40253183297726786,250.05942851264268,0
0.5787084603742452,729.0942572590742,0
0.6158595579007404,361.0427533236404,0
0.41793176816482897,335.46012530431085,0
0.5963376129244322,602.2570432009641,0
0.5412780926936498,743.9752406339273,0
0.582206015999449,638.4272818510518,0
0.6896792982653948,556.3909120052359,0
0.47546118839971296,559.4754341665285,0
2.424626383564251,1585.3415558780307,1
0.4110485570374477,575.8928589786765,0
0.4184189715034562,528.1191423969376,0
0.4922898290585896,510.42011039518763,0
0.5341151974816644,493.7406872100478,0
0.5276690799330019,424.60354111333237,0
0.5827183249036024,471.9324923133226,0
0.5013001891877907,330.70431858046146,0
0.6453534077157317,490.166037320525,0
0.4735343166762044,401.14088928490827,0
0.7720169166589619,389.6410682784229,0
0.5625667347765007,517.9894151153478,0
0.41428424435837174,639.2002286344599,0
0.39291075019388877,591.8316606002313,0
0.5482472415243185,342.9499396376823,0
0.4776537214674149,401.03718634296627,0
2.5714000494092093,1594.0771187988216,1
2.5473237624573546,1401.7512606461692,1
0.49271710873431274,477.53668500029755,0
2.4153206281931596,1555.0052099024551,1
0.34851527753141354,403.1655545136365,0
2.4553485047932977,1510.537550614596,1
0.5856398794323472,366.5974505081796,0
0.5214093744130204,439.86323560487864,0
0.3754261221288012,531.9781934142537,0
0.5173180925851182,340.70062664683303,0
0.5385317379728837,544.0474737960399,0
0.4116142563798867,498.03622010733187,0
0.5153725105945528,555.2489954417148,0
0.5058208718446,522.3914134064662,0
0.38570297021693767,636.4140429973844,0
0.5357787360348283,512.5224502647907,0
0.5560784526368234,457.0594458874747,0
0.6083051243175277,512.2297503032283,0
0.6053802052034903,554.3298029036388,0
0.3622330632042909,504.88600703257043,0
0.4062174960084877,504.0591691203882,0
2.551503526720866,1429.8008312193244,1
0.5513785950912209,433.7099082449052,0
0.5515047686306048,359.73947282003064,0
0.8852731490654722,674.957674318694,0
0.5570890510693167,375.6136764608715,0
0.6135565640180599,430.70948022040926,0
0.5954001763493202,428.1592734430802,0
0.5651391251305798,589.4924376944441,0
0.46847307553596546,470.5050321707972,0
0.5758969220493267,624.7742072673734,0
0.4227174785462428,432.65093757561317,0
2.476318139325999,1527.8994162223803,1
0.45146364521708965,416.4652946740243,0
0.5081874139386322,714.5149127773388,0
0.7314658566673509,381.2401580970487,0
0.31327348074082517,530.9820710227027,0
0.5686260190374514,563.3776880932098,0
0.33872841288103483,541.3799097451498,0
0.45280681342105666,481.4712341122292,0
0.6088950596967366,487.0179300266574,0
0.5064280019095463,504.38114719791093,0
0.3922255222070694,485.2997998371511,0
0.42846962907400316,596.387911679491,0
0.5679597748934676,721.0523001591351,0
0.42696333682828636,444.2508214992166,0
0.5216458589581975,363.0197020420922,0
0.5045571839903814,491.17179516487454,0
0.43483996523941826,757.9709337654319,0
2.7143944089325327,1419.632543203027,1
0.5633919022318011,663.9116805444067,0
0.2974857413342393,667.770081407644,0
0.5186454314769428,444.64117582920056,0
2.433821353523161,1556.8983079185275,1
0.5852433334796224,662.8396623128538,0
2.42074792615673,1462.0872259012513,1
2.48852635585331,1479.6419639897638,1
0.5504987278980458,441.8319086051356,0
2.5865755194170124,1398.5243269307134,1
0.37997035929442236,435.0722454933993,0
0.4665498764159052,377.6059733237744,0
0.45250546888390436,503.4083468259226,0
0.43466707674262883,423.0026768941358,0
0.6765454240281097,523.3785911790748,0
0.5404981710960955,344.4104353796373,0
2.3739116045664956,1533.0880232214458,1
0.5917861947054777,583.3528961608924,0
0.7122156197012633,300.6264357428545,0
2.6032465260551145,1537.4056569847571,1
2.3480630034045986,1622.766899247329,1
2.451576592713375,1379.0358981308796,1
0.6266911149186623,667.2572386837703,0
2.429233053438122,1541.9019009366045,1
0.5443819428146228,429.49881442415915,0
0.5774634053429337,494.4230922342294,0
0.4073069528421917,555.8326912521723,0
0.49404746439381997,507.60053914124114,0
0.17587326599309272,553.8755992446369,0
0.397561235866571,407.9326406920634,0
0.47474318486068395,516.9360824036078,0
0.37522168180351506,358.628550309502,0
0.6632411303931636,488.87739386513,0
0.3569858622039367,409.609235853521,0
0.4559955513303016,426.44700574102336,0
0.5130740577286091,623.6093175210437,0
0.6441273289066116,609.1310120594269,0
0.35641378488205605,560.9138120907177,0
2.616316375215496,1390.7687235327421,1
0.5010233061019587,468.3591550305198,0
0.4018491348952049,621.3097699979184,0
0.5462103474263271,514.1716913639905,0
0.519905969557347,731.9329539981694,0
0.43997831228412054,539.3317839394372,0
0.5069802084990019,519.2049116490032,0
0.46146864031382395,469.0883535797499,0
0.5113517345251248,513.3540904782283,0
0.5662130674521046,484.7530163619456,0
0.6586016816145353,570.810867668859,0
0.3762184501173151,595.6702316794584,0
0.7133033374656267,421.40105394920505,0
0.30479122004774983,366.8767046442222,0
0.4848214904964417,316.37946268967033,0
2.558831720648458,1550.7991326912543,1
2.5280991867735034,1389.6633393826128,1
0.43773004801794063,284.7109407047517,0
0.47918777496427245,538.8578604530965,0
0.45069990653411673,749.299951743279,0
0.4410635243055788,499.39290884601064,0
0.5849602097021025,583.8490774451642,0
2.5357015485965047,1508.1829358547566,1
2.4307090404739347,1490.1110346808857,1
0.589959987543325,591.9076482987768,0
0.5307299520876609,470.97254558113485,0
0.581286211883896,526.7392314071903,0
0.5629628841923612,532.1697806196014,0
0.41710049890779277,433.1909546356951,0
0.443981895980303,599.2042349536523,0
0.5747293605123261,482.5040243304591,0
0.5610370265433465,424.4254840507155,0
0.4979098406035852,553.6509843570403,0
2.511732738330878,1410.1532018208964,1
0.6277664895788425,502.81811573691283,0
0.440842861116417,499.08810033557967,0
0.5547097381170037,608.5895565831578,0
0.4797807347566106,547.4698232879953,0
0.478231879677278,497.4973041254856,0
0.609877685198719,581.7766299200287,0
0.582541634898803,639.0207549017314,0
0.5813509636000639,555.7810306351862,0
2.630547880715433,1501.035261984338,1
0.502100384163276,368.81637676498406,0
0.5681952971294963,393.4886336924627,0
0.4689733243406544,469.47752956453326,0
0.5324166352488442,439.0487797840717,0
0.48698569456323154,481.3028697014554,0
0.5096995964992718,505.6649924897107,0
0.5595157025436913,552.9692754356731,0
0.41817793167665274,492.95012219409085,0
2.709238727568546,1548.6501643826202,1
0.3993982618500298,506.44744148101205,0
0.3785811387212268,302.45334336461286,0
0.6158110873500068,406.06646061812455,0
0.5791662693962936,485.59124442783843,0
0.5624119817052156,379.0305257158892,0
0.562834550926428,559.9928729996204,0
0.49877532271530856,653.0750832343697,0
0.41027456285141684,621.8761851697317,0
0.5075804558193726,478.6557129069792,0
0.4322838288487888,649.0726136849952,0
0.5975119733417751,514.8667457202112,0
0.48529426184978613,466.29140288819605,0
0.4174502803207488,438.65973364590604,0
2.4678614158347005,1469.7530313511872,1
0.5412931454275625,461.1823181458771,0
0.44362754471960253,517.0416222375487,0
0.41777796044335685,516.0573981049864,0
0.5243687211491912,500.30460201534146,0
0.5244966571108722,543.693816974635,0
0.44930568246288705,619.0646274786342,0
0.45289616943816774,594.9554135441324,0
0.5232049937357637,351.51020315500966,0
0.35519156585026757,244.60788650980453,0
0.3592536225623445,593.4319911239273,0
0.4281555778747564,363.3121301584579,0
0.47865528482881525,477.52345981073165,0
0.5310907565598004,382.98869739406405,0
0.6475356216949553,319.801956241998,0
0.585765962320202,554.1462728204788,0
0.4840061470036573,575.9155160302647,0
0.4980983792097311,442.34895992732805,0
0.39974706353621914,240.895770785509,0
0.498148686400761,445.37555517475175,0
0.47113413610798616,539.1804005402546,0
2.532271856033809,1352.1088431225871,1
0.4172769056447677,518.3359919779156,0
0.5519346514241172,498.4690150827004,0
0.6532738913002578,557.9291499601088,0
0.4891239851543142,511.9580368414153,0
0.5401711722098942,402.69310591184444,0
0.5690143991711113,619.6571501664491,0
2.4598779528114165,1484.147042697303,1
0.5224092481810417,497.2695460490068,0
0.5012592400781795,406.6732040926804,0
0.5097676098548831,455.67177488084894,0
0.42269902161445333,411.5197285973099,0
0.5024510174258943,482.7053940076577,0
0.549799829124545,671.1708480142344,0
0.6451143607795042,362.8098857068644,0
0.5959270826085207,338.6438602123259,0
0.7153182457511557,647.1170327493609,0
0.42326524371119506,479.0676322848134,0
0.5872320636720678,433.09272613400833,0
2.518334200573835,1603.9904687396076,1
0.7189802933217673,439.4384460263136,0
2.4191701714644847,1682.6009713546937,1
0.4160278157819224,567.7925871339269,0
0.44006073545559776,451.20885918542973,0
0.28761042756901933,715.7308213265503,0
0.4474244978319239,439.42850769966617,0
0.4240867338446302,574.2095372009308,0
0.5150393786476207,529.9292580406492,0
0.5341755975777159,630.1741289398798,0
0.6876170839215886,656.1511196726852,0
0.595042383818605,503.20041490657667,0
0.4423096344337597,424.65821296538167,0
2.410158532865164,1545.9972142939116,1
0.5491919171506505,432.2284630247894,0
0.36797667929793576,701.3387247526623,0
0.6831458765854354,513.6535331082738,0
0.6179440120721287,463.46784486878914,0
0.45308243478952953,518.4680305864908,0
0.3286865470909123,365.2873710470303,0
0.6353872374165412,402.8385961489348,0
0.4885460154747382,620.0413907944426,0
0.6237816311973462,434.3105721028604,0
0.34055723412056327,395.30890173180603,0
2.4400624977046226,1553.6652752527286,1
0.5005243699718183,618.5704154662997,0
0.5046980593764742,571.8953310665066,0
0.45499345285207565,599.6047685805817,0
0.5622849932347499,424.3204911430539,0
2.3932379570617406,1357.8189333258156,1
0.48576205149787066,650.1333651955487,0
0.5120295631711899,467.73201611578645,0
0.5514438834058749,474.9166983544953,0
0.571161487808889,632.8194141849058,0
0.3875357908162131,555.623000940066,0
0.3465885829264378,545.5887772081608,0
0.6277676821898509,716.5002344901084,0
0.5332314011979592,435.6481769619857,0
2.425151346344345,1592.7840128081239,1
0.6551151975522523,505.70131248970847,0
0.5115674634292858,526.8592278863257,0
0.6179297184063827,652.8468426412531,0
0.5067518481410109,550.7835756289624,0
2.7060747924881987,1553.8296079049633,1
0.6755340842443205,607.2507337309802,0
0.47510358515209267,463.5047270457115,0
0.5971570950954356,416.0790332660994,0
0.5645375949585147,395.5190805978966,0
0.6368631557532349,303.36434106239983,0
0.40350765394198956,705.6207129940321,0
0.5686051459998439,389.67916342783167,0
0.6058424486849587,477.8746376414228,0
0.32412605135768857,472.31867001110794,0
0.3816741487334225,530.74066978091,0
2.29607678222399,1581.5737212539298,1
0.47305931655554423,586.0473488359745,0
0.5717542255795962,441.69225614310614,0
0.6502357052096028,483.28782862135887,0
0.5074094780419776,528.2579950488299,0
0.6628615545571293,475.13088738164527,0
2.361989854178511,1660.7345576019993,1
0.32966175606448456,549.0974951638251,0
0.49444523011033814,573.4877786049817,0
0.5384065448939307,566.2881268667413,0
0.4967305251905907,617.3473857485325,0
0.2932557899960123,518.1021558703707,0
0.49108799604872116,370.31680520441535,0
0.36955304994951466,539.9687951752642,0
0.5669672548830038,434.8643106208171,0
0.5366598246096849,447.1383318250243,0
0.40601202136726444,558.6364018755094,0
0.4486133082663306,623.8283071433635,0
0.39407864781110485,502.1271576736062,0
0.49373209027268283,530.8833012598964,0
0.5955142320501239,670.2214944635238,0
0.4014273953664456,524.0753179488569,0
0.5504046515517844,760.1683114180395,0
0.44697423816275594,556.5509645631544,0
0.4207127167737656,323.92372408441827,0
0.4892969640045442,575.3341621104532,0
0.3964757677580626,538.1158384882777,0
2.444635069465282,1628.9752754082747,1
0.38021221074111516,567.3181351269958,0
0.696472513291639,486.1544016016226,0
0.5035263551971728,377.57017637106344,0
0.43002744920074143,479.09767427139747,0
0.5213979910734222,414.94795457907,0
0.48876719503091703,441.9476550195277,0
0.4779030400466777,558.8578404420609,0
0.5614166700043425,666.9904504351406,0
0.5757507710047305,539.4671529822981,0
0.44694988523894724,380.4116937964816,0
0.442418175935532,544.4602668220141,0
0.4724948302848356,619.6631486645651,0
0.26980788352644147,439.0217095680618,0
0.3484808937801448,486.5982833327082,0
0.6366874267444524,501.46881947291973,0
0.6644967713501284,421.510168691776,0
0.47509639604436216,564.8280433843859,0
0.5576556963055767,487.9051851392218,0
0.5311250154543536,541.9532443907028,0
2.8078880808455238,1411.25078221979,1
0.6119574911434577,456.254169967659,0
0.4872082408519233,572.2381357827771,0
0.4044459559399574,462.7166847908233,0
0.3393553679742427,672.6963851233405,0
0.5203463635867223,460.03638143853976,0
0.4243649254715697,522.4684725751886,0
0.3577746290402326,593.259083187309,0
0.43534271157574733,358.16342670669684,0
0.3918451996385605,323.9191188019224,0
0.6687141635072564,347.4343685429905,0
2.588163975694945,1626.2584103427182,1
0.49920273586833824,444.81418541075533,0
0.6479944138890026,755.8199285668252,0
0.5077368307647618,443.57524013426115,0
2.4138715798671737,1518.4551303197036,1
0.6523124077269657,654.2109952567876,0
0.5538910043684658,700.6092888159124,0
0.39627538456735434,706.1503576636399,0
0.4809661321916392,620.8366230593142,0
0.41243817466152427,602.4062525811462,0
0.3617200269035664,559.2526949201183,0
0.5926177547531641,577.8361076166638,0
0.6909416640470131,444.88142836714667,0
0.36014324261808583,418.1801116577693,0
0.5562969236690571,499.6625542589048,0
0.4349357430878173,482.98153774750716,0
0.4512874616235304,454.67719506727246,0
0.4407606075761131,569.6387447456715,0
2.4136009230320186,1595.5305208570512,1
0.5048521627944828,508.84068862918474,0
0.4169049883588962,647.7530081055262,0
0.5270456825779839,385.8310885866495,0
2.494976189055086,1480.6340540720282,1
0.47610519531335904,428.3177679397195,0
0.4092436337958402,313.346338292694,0
0.4423228669431667,491.73193141573006,0
0.5755391225825757,487.82524916167165,0
0.5500917187624381,651.3449743242131,0
0.40224447552014486,563.0811684554777,0
0.5099332305429226,397.5813175670795,0
2.575138712337179,1685.4092566334189,1
0.3330594718878628,622.1033695525352,0
0.5543360192379935,558.2097703468615,0
0.43373762410541533,477.3515901150168,0
0.557059866859316,404.056076327652,0
0.4236740843457483,462.7793223928947,0
0.3195117899335481,608.8748619704186,0
0.33724575621168373,688.4586305934608,0
0.5048084946661382,654.324352827219,0
2.525972250172148,1451.1150578213726,1
0.4095683374895591,388.0382566710989,0
0.5638592458777374,514.0886246911203,0
2.3338479937731043,1323.1560634437149,1
0.49339202013526834,532.3167714184782,0
0.3788983800237543,485.2397413701331,0
0.43481638921978405,453.3963498131758,0
0.5047398671316414,340.52969327332045,0
0.41395866347160476,551.3600106569717,0
0.46154444557701746,446.7299160338089,0
0.6006292809214441,383.00831642897117,0
0.4423108130476851,212.7737786718351,0
0.5835692112065142,497.2485094949364,0
0.38702931453423817,677.2251596669744,0
0.5529804177915283,666.125921454787,0
2.64415686206579,1454.2903743413729,1
0.2528355499872711,439.77879396382195,0
0.42031047445295233,546.8774256075023,0
0.557707212718054,400.16145608117085,0
0.47969546139570074,530.1791899819466,0
2.537114587337131,1576.608027838469,1
0.4396014813284179,622.6933223884307,0
0.5086589787472899,489.9845923520047,0
0.48443227646079207,479.6326249823034,0
0.6167782061659808,412.2017413243439,0
0.5254420843301213,417.311964596014,0
2.53376026620752,1477.3521108098473,1
0.45881230338775325,536.7365506816178,0
0.4512393775927506,591.358462623325,0
0.4567441812180379,419.6821049319655,0
0.5394452142378297,649.2688568959522,0
0.4579015519179737,472.8876398957431,0
0.5289774856896413,497.86327056515637,0
0.7075400798645439,425.2788320852177,0
0.5871124703431693,257.5759739727058,0
0.4673976467832159,588.404539636105,0
0.6201213922163945,573.6843897092433,0
0.45919246269784486,471.86724428817865,0
0.29618754648221457,506.6990717224872,0
0.39919136890825957,551.5939217704099,0
0.3129208078974144,343.7454143113457,0
0.46484865159586913,447.0947322653705,0
0.5018418379189552,579.4264679621828,0
0.6676437312275283,374.5710576830751,0
0.5326927373764163,529.355793216663,0
0.47808994711911357,364.3418195376595,0
0.5829405581183489,546.6429982433526,0
0.27888646909921144,496.43585177025165,0
0.5235614558108566,338.48681840944903,0
0.5770865193886967,616.4739354457172,0
0.35214137542201585,426.5408423201951,0
0.6143754043206929,418.9747562985619,0
2.5338496407494415,1520.0569197230943,1
0.45847120860991986,614.8637349428715,0
0.5632781866106285,398.4178181021603,0
0.7270692857804396,506.16798498479716,0
2.5181866255058494,1542.8816500330572,1
0.5248220586300336,569.3105607263144,0
0.45406391004597557,517.6441555277225,0
0.41501556305352083,463.2972160916678,0
0.5830335816544245,417.24097793512806,0
0.4143916174091133,508.6143883046375,0
0.5071566237219393,392.7860988014393,0
0.4522342553234883,207.86495165053924,0
0.5478979825746392,543.6559804157667,0
2.533366210528695,1590.3934841086195,1
0.6037539944257899,263.70675644581615,0
0.4489983601145253,399.0269295290062,0
0.4730125064706629,561.9154261005198,0
0.40212362842176924,705.7495469711698,0
0.4555706739923888,502.0793707675408,0
0.5377300493044852,427.19970587708656,0
0.5756988616645352,481.710355889516,0
0.40778346758223744,637.4876419148185,0
0.586960592010566,435.40358208754645,0
0.6355637858804951,420.08079933497464,0
0.5413434903223701,451.72564778179674,0
0.6876795812558066,404.66713917412875,0
0.4226210800896427,512.2670315994795,0
0.3755345296688583,662.467845846956,0
2.3221279751095723,1532.307927311603,1
0.6496044311489183,474.76464978737124,0
0.5654365656354058,470.8188731084456,0
0.4944415329089545,343.6809191303343,0
0.527996862631982,588.3109777147159,0
0.38745109527016236,492.2162802987198,0
0.7445751979616826,481.95200864093744,0
0.5129221181975228,819.3107567844861,0
0.5109394794604893,529.8752908365686,0
0.5725766623898692,424.8208949904816,0
2.5481009231736715,1457.3642403794456,1
0.5223884024279132,614.8445709196754,0
0.4209525544554688,511.32704105377644,0
0.5471468357135996,356.1722021682633,0
0.6882024496475034,591.9228934575203,0
0.6345420046154978,433.1855914461006,0
0.6593186626639397,687.3297776217546,0
0.44887843235688146,608.0048065714649,0
0.4010395179741419,455.2678104341249,0
0.4874213079900352,628.1016361735112,0
0.5055724912288695,506.78555105274035,0
0.6094191518470948,585.277367512222,0
0.33075353702851806,548.4732817294475,0
0.6529550319460614,415.36433450091266,0
0.48419921014210104,435.6450167682538,0
0.457311893005258,602.9960817581161,0
0.39878956247398323,466.5224667893459,0
0.334514332813423,459.6351536758003,0
0.5823170583961914,404.4877420650647,0
0.5073317967188404,542.3599065593461,0
0.3710039100258946,706.2524919243144,0
0.3704921227936384,393.2467085745727,0
0.4664215300709872,502.4219456672758,0
0.6669021525289394,641.2220555415429,0
0.4740408648636395,492.0358608754285,0
2.3496857046881896,1545.2371796249734,1
2.4754256935914056,1393.7606471853119,1
0.47272764302523296,542.8307097207648,0
0.23031133570584283,481.28557349954514,0
0.4945705133482188,598.5729995679862,0
2.4769065469791323,1618.7386051564752,1
0.5696206364813419,758.9563642018613,0
0.6848956094945345,557.9633173213575,0
0.6126565029547757,532.5796316582166,0
0.47311113094451696,519.4384301577336,0
0.389347409125833,464.68337071893114,0
0.7573359803249861,533.8483843461692,0
0.5059218434014489,470.45985898609706,0
0.5013929291912946,516.8460976269614,0
0.49758749128899965,631.759753560796,0
0.5198084760767855,399.3457434720359,0
0.4855639588076058,613.9878561129045,0
0.4426337993119764,631.7115067339865,0
0.44531410587596076,488.1931473008921,0
0.4967246729784002,287.81451009914053,0
0.4456575228866235,439.21780129055674,0
0.42871542173228355,629.6994546561109,0
0.5106430227691897,497.7131937701118,0
0.47450227825791447,400.06977677050895,0
0.6503992988582689,449.52250787717827,0
0.23490301916069878,584.0620026504553,0
0.6091506851922461,554.6733568201379,0
0.6246085192497629,476.10679008303055,0
0.292660976759185,463.31755881853127,0
0.46573124059196513,460.8241850956178,0
0.46285591340042087,407.75898155014977,0
0.3592488305282179,661.5375689469442,0
0.42221833124091246,467.767953078866,0
0.3889424154534171,621.7158520825496,0
0.6752270443423622,652.1316051922452,0
0.5935678393147461,599.8310898147961,0
0.6271555094994159,456.83796872819516,0
0.5721672064043235,540.373009033661,0
0.38709482287827707,497.5804393609084,0
0.4475479733720226,409.6298139269872,0
0.5489374561227918,532.4359281721603,0
0.3777872191108055,382.09602088401977,0
0.5712998430172388,618.7679388461563,0
0.4759674601841865,453.5382702701607,0
0.46251791924504027,520.1159655872839,0
0.5710959968203492,528.3287871546142,0
2.544426331148604,1474.1095026295923,1
0.463903383418092,558.6693801475275,0
0.6159329803364249,452.50963433774757,0
0.3918936672400103,587.1297297457244,0
0.5615935606944263,365.40203197532514,0
0.5593101257968384,512.6379579546411,0
0.469045356068601,693.8928999058285,0
0.5326133022242118,399.96686753944255,0
0.3748886423614697,432.2255029475149,0
0.5924027019206901,551.3907849658915,0
0.4815097863557011,517.9581781939598,0
0.447727697948096,535.0630099273559,0
0.604900922583689,548.9187130147664,0
0.4295656309457241,563.472146856177,0
0.359153870363644,610.9699841956224,0
0.34433708264760965,540.9818656928512,0
0.560600995134564,475.87423453814574,0
0.3719570647503717,567.2573701202731,0
0.6754794181984365,689.9881934895216,0
0.29180705921162775,486.73662536174265,0
0.6696456368290038,402.54706953293584,0
0.5211017467202619,610.7080669286972,0
0.49032868881296077,487.96188360464015,0
0.445508091319105,282.73304539859635,0
0.5399136114352071,584.7421677150421,0
0.49623652975751514,446.46718140460774,0
0.6103301882016522,490.94667176958393,0
0.511422764866204,533.1980330569014,0
0.5150301761461877,519.0499679779066,0
0.4636387787786144,570.9451817139039,0
0.49430543762789325,456.4513629430157,0
0.5307801768892059,551.3105798176083,0
0.3289831607343374,474.04533224160826,0
0.3651814577894287,573.8810480887503,0
0.5743264094022715,561.5367484013053,0
0.5170865438127942,406.45612979554045,0
0.48160166636473206,608.5982116175032,0
0.5018433933065393,446.4036554885952,0
0.5347581705361671,580.8057798281145,0
0.4460240319690638,536.7287313401341,0
0.4221695274597687,683.8183676795122,0
0.5195845255097682,477.6534017628148,0
0.4021627222384968,465.06832038818027,0
0.5408252755714472,498.05803941122673,0
0.32974163957621594,469.6820217165725,0
0.6029155637325644,579.994190194205,0
0.5472597482413043,338.3689391563412,0
0.5256029734313876,394.6317580853646,0
0.5982690983945513,393.2197078420807,0
